ad_id,link_titles,link_captions
746131974065563,"Odpadové firmy mažou med kolem pusy, PET lahví je potřeba recyklovat o dost víc",podcasty.hn.cz
1020291918934131,,
165070903062437,Nezmačkat a vrátit: jak bude vypadat zálohování plechovek a petek v praxi. Nanečisto už to zkouší Lidl i Kaufland,ekonews.cz
1553778902180285,,
876984947302922,,
871282641611626,,
1320708019265746,,
1266374447684522,,
383276704824568,,
386332784348474,,www.jaroslavkominek.cz
386202991251134,,www.jaroslavkominek.cz
1191519848725687,,
507694258647859,,
1046879547098956,Knihovny,
1259808391702951,,
3733906706862113,,
1896254104191025,Silnice v Ústeckém kraji,
1071187774370065,Kateřina Koneční v Ústeckém kraji,
3324086937886449,STAČILO! v Ústeckém kraji,ulk.stacilo.cz
496275436475010,,
1553924778896369,,
1278250943333203,SETKÁNÍ S KATEŘINOU KONEČNOU V KRUPCE!,SETKÁNÍ S KATEŘINOU KONEČNOU V KRUPCE!
1736450150434865,,
825328716250609,,
1507205550163221,,
2263693380676133,,
8274909049263142,,
3734692053451325,,
865034878919506,"Volím STAČILO! v Ústeckém kraji, volím číslo 8","Volím STAČILO! v Ústeckém kraji, volím číslo 8"
8266502966740936,,
1664427497656714,,
1036344141558955,,
885917636743880,,
2942346305918652,,
503382952648030,,
3603860143211432,,
1216596163082153,FINÁLNÍ DEBATA S ANDREJEM O EU - PRAHA - ROCK CAFÉ,FINÁLNÍ DEBATA S ANDREJEM O EU - PRAHA - ROCK CAFÉ
484007880856398,FINÁLNÍ DEBATA S ANDREJEM A HOSTY O EU - PRAHA - ROCK CAFÉ,FINÁLNÍ DEBATA S ANDREJEM A HOSTY O EU - PRAHA - ROCK CAFÉ
1974414122973625,DEBATA S ANDREJEM A RADIMEM O EU - OLOMOUC,DEBATA S ANDREJEM A RADIMEM O EU - OLOMOUC
1793960671095051,"DEBATA S ANDREJEM, ANDREOU A PAVLEM O EU - OSTRAVA","DEBATA S ANDREJEM, ANDREOU A PAVLEM O EU - OSTRAVA"
1487351005491718,"DEBATA S ANDREJEM, ZIGGYM, TOMÁŠEM, HONZOU A ELIŠKOU O EU - ZLÍN","DEBATA S ANDREJEM, ZIGGYM, TOMÁŠEM, HONZOU A ELIŠKOU O EU - ZLÍN"
2729041903919531,DEBATA S ANDREJEM O EU - BRNO,DEBATA S ANDREJEM O EU - BRNO
821588302633503,DEBATA S ANDREJEM O EU - VYŠKOV,DEBATA S ANDREJEM O EU - VYŠKOV
1169947701107798,Reakce na Andreje Babiše 😎,
1490954215153508,DEBATA S ANDREJEM O EU - LIBEREC,DEBATA S ANDREJEM O EU - LIBEREC
1171073324240008,DEBATA S ANDREJEM O EU - NOVÉ MĚSTO NAD METUJÍ,DEBATA S ANDREJEM O EU - NOVÉ MĚSTO NAD METUJÍ
404724942382612,DEBATA S ANDREJEM O EU - HRADEC KRÁLOVÉ,DEBATA S ANDREJEM O EU - HRADEC KRÁLOVÉ
1162479581437306,DEBATA S ANDREJEM A ZDEŇKEM O EU - PARDUBICE,DEBATA S ANDREJEM A ZDEŇKEM O EU - PARDUBICE
2672727026230625,DEBATA S ANDREJEM O EU - JIHLAVA,DEBATA S ANDREJEM O EU - JIHLAVA
475220951506559,DEBATA S ANDREJEM O EU - ČESKÉ BUDĚJOVICE,DEBATA S ANDREJEM O EU - ČESKÉ BUDĚJOVICE
2211024859232229,DEBATA S ANDREJEM A DAVIDEM O EU - PÍSEK,DEBATA S ANDREJEM A DAVIDEM O EU - PÍSEK
3575689542683097,DEBATA S ANDREJEM O EU - PLZEŇ,DEBATA S ANDREJEM O EU - PLZEŇ
723773916347322,DEBATA S ANDREJEM A EVOU O EU - DOMAŽLICE,DEBATA S ANDREJEM A EVOU O EU - DOMAŽLICE
586747980420774,Europeum.org | Institute for European Policy,www.europeum.org
553660180756101,,
580871937797152,Podcast Café Evropa: Přežijí tradiční média 21. století?,
1205440993879161,Podcast Café Evropa,
1294542468369597,The Impact on EU Enlargement and Democracy - Case Studies from V4 Media,The Impact on EU Enlargement and Democracy - Case Studies from V4 Media
1605519923660372,Elections in Moldova and Georgia: What implications they bring to the EU and NATO?,Elections in Moldova and Georgia: What implications they bring to the EU and NATO?
1088127466293895,Democracy in Action: Unpacking the ‘Super Year’ of Elections and the Future of Election Integrity,Democracy in Action: Unpacking the ‘Super Year’ of Elections and the Future of Election Integrity
913459336882054,Komentovaný stream “grilování” českého kandidáta na eurokomisaře Jozefa Síkely,Komentovaný stream “grilování” českého kandidáta na eurokomisaře Jozefa Síkely
1746789956170752,20 let v EU:  Co členství dalo  a vzalo Šumpersku?,20 let v EU:  Co členství dalo  a vzalo Šumpersku?
1306421890340755,Podcast Café Evropa - Jak EU pomáhá při katastrofách?,
1052869116140765,,
898255035530986,podcast Café Evropa - Praha na cestě k udržitelné dopravě,
1032750158581890,Podcast Café Evropa - Válka s plasty,
403663932262966,Café Evropa podcast - Hate Speech,
1002849994952803,Café Evropa podcast - DG MEME,
1059847509177770,Café Evropa Podcast Dobrovolnictví,
798410302025217,Podcast Café Evropa: Volby do Evropského parlamentu,
1100479597710446,Split Views from the V4: Main Topics of the EP Elections in the Visegrad Countries,Split Views from the V4: Main Topics of the EP Elections in the Visegrad Countries
359519586732755,Café Evropa podcast,
767768015533860,Debata: 25 let v NATO – co členství dalo Česku?,Debata: 25 let v NATO – co členství dalo Česku?
401289339544579,Máme se bát o ekonomickou budoucnost Evropy?,docs.google.com
440387062014918,Změnila něco ruská válka na Ukrajině?,Změnila něco ruská válka na Ukrajině? 
269538906231109,Změnila válka na Ukrajině přístup Čechů k migraci?,Změnila válka na Ukrajině přístup Čechů k migraci?
952971229490842,Změnila válka na Ukrajině přístup Čechů k migraci?,Změnila válka na Ukrajině přístup Čechů k migraci?
1614055819344601,Klimatické politiky regionálně: Pomůže evropská klimatická politika zachránit Jizerskou 50? ,Klimatické politiky regionálně: Pomůže evropská klimatická politika zachránit Jizerskou 50? 
1934874806945707,Klimatické politiky regionálně: Pomůže evropská klimatická politika zachránit Jizerskou Padesátku? ,Klimatické politiky regionálně: Pomůže evropská klimatická politika zachránit Jizerskou Padesátku? 
1391478685092122,20 Years of Reuniting Europe’s East and West: Is the EU Ready for Another “Big Bang” Enlargement?,20 Years of Reuniting Europe’s East and West: Is the EU Ready for Another “Big Bang” Enlargement?
330125373370423,,"v4decarb.org, v4decarb.org, v4decarb.org, v4decarb.org, v4decarb.org"
727005812835591,,
909121684083476,Café Evropa: Pardubice,Café Evropa: Pardubice
1797170474079094,Dva roky od invaze: Co čeká Ukrajinu dál? ,Dva roky od invaze: Co čeká Ukrajinu dál? 
708488008082086,EU-Pacific Talks: Unveiling Global South Dynamics: EU and Indo-Pacific Perspectives ,EU-Pacific Talks: Unveiling Global South Dynamics: EU and Indo-Pacific Perspectives 
803514871792697,EU-Pacific Talks: Global Race in Emerging Technologies - Lessons for EU-Pacific Cooperation,EU-Pacific Talks: Global Race in Emerging Technologies - Lessons for EU-Pacific Cooperation
924430872614684,EU-Pacific Talks: Global Race in Emerging Technologies - Lessons for EU-Pacific Cooperation,EU-Pacific Talks: Global Race in Emerging Technologies - Lessons for EU-Pacific Cooperation
825713139311263,EU± // Teritoriální ambice Číny v Jihočínském moři – jak reagují okolní státy a světové mocnosti?,EU± // Teritoriální ambice Číny v Jihočínském moři – jak reagují okolní státy a světové mocnosti?
2253680058175340,EU± // Jak zreformovat EU instituce?,EU± // Jak zreformovat EU instituce?
2270273633308150,EU-Pacific Talks: Global Race in Emerging Technologies Deployment,EU-Pacific Talks: Global Race in Emerging Technologies Deployment
339555632174443,,"europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org"
893944728611233,Charting the course for Ukraine: Reassessment of the Indo-Pacific,Charting the course for Ukraine: Reassessment of the Indo-Pacific
1027395878528936,,europeum.org
216282511499538,,europeum.org
3751491495074523,,europeum.org
2419760434863572,,
1078472166656829,"Beseda a Hospodský kvíz: Kam kráčíš, Evropo? ","Beseda a Hospodský kvíz: Kam kráčíš, Evropo? "
908477084040405,EU± // Konflikt v Náhorním Karabachu ,EU± // Konflikt v Náhorním Karabachu 
1775913546179334,Taking Stock of Transatlantic Relations,Taking Stock of Transatlantic Relations
357604420265410,EU-Pacific Talks: The weaponization of information: The future of risk in digital era?,EU-Pacific Talks: The weaponization of information: The future of risk in digital era?
862904658554123,,
3733080296954923,,
1009477820332610,,
2500095750171732,,europeum.org
221448227610895,,europeum.org
226504993492540,,europeum.org
704596494897243,EU Enlargement to the Western Balkans: 20 Years After the Thessaloniki Summit,EU Enlargement to the Western Balkans: 20 Years After the Thessaloniki Summit
1389278401988221,"EU-Pacific Talks: Taiwan and security dimension – lessons learned, Indo-Pacific containment","EU-Pacific Talks: Taiwan and security dimension – lessons learned, Indo-Pacific containment"
874997203571052,,
1099886157643902,,
1072044274203275,,"europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org"
1432974187484933,,
2291296567732121,,europeum.org
666040172147004,,europeum.org
795271809056088,,europeum.org
182477158195524,,europeum.org
577367921099058,,
580193577450611,,"europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org, europeum.org"
1977869885925869,,
797578891909383,,
992393925442976,EU± // Období voleb ve střední Evropě – co náš region čeká?,europeum.org
643406547686639,EU± // Období voleb ve střední Evropě – co náš region čeká?,EU± // Období voleb ve střední Evropě – co náš region čeká?
217716257775426,"Názor Čechů na právní stát, pandemii covidu-19 a Evropskou unii | Prezentace průzkumů",https://forms.gle/hMSH5wpjC5sYUTwg6
1475310776539230,Výběrové řízení: Head of Research,europeum.org
1053267845636357,Webinář | Klimatická neutralita,Webinář | Klimatická neutralita
1365979077468015,Webinář | Právní stát v Česku ,Webinář | Právní stát v Česku 
580644434199854,Webinář | NextGenerationEU ,Webinář | NextGenerationEU 
217224751096010,Webinář | NextGenerationEU ,Webinář | NextGenerationEU 
989095725442193,Webinář | Migrační vlny v Evropě,Webinář | Migrační vlny v Evropě
1037306667652725,EU-Pacific Talks: In-EV-itable future of automotive industry: what is the role of the Pacific region,EU-Pacific Talks: In-EV-itable future of automotive industry: what is the role of the Pacific region
1621468221655630,Hospodský kvíz a beseda | Evropa ve víru dění,Hospodský kvíz a beseda | Evropa ve víru dění
600503808477373,Hospodský kvíz a beseda | Evropa ve víru dění,Hospodský kvíz a beseda | Evropa ve víru dění
800193677823707,Café Evropa: Bláznivá a mladá věda v Česku – máme být na co hrdí | Den Evropy,Café Evropa: Bláznivá a mladá věda v Česku – máme být na co hrdí | Den Evropy
781165049965745,Café Evropa online: Automobilová doprava v Evropě – jak ji ovlivní nová legislativa EU?,Café Evropa online: Automobilová doprava v Evropě – jak ji ovlivní nová legislativa EU?
187243817480221,Café Evropa online: Automobilová doprava v Evropě – jak ji ovlivní nová legislativa EU?,Café Evropa online: Automobilová doprava v Evropě – jak ji ovlivní nová legislativa EU?
3342528989342947,Café Evropa: Budoucnost energetiky v Česku - jak dále snižovat  závislost na fosilních palivech?,Café Evropa: Budoucnost energetiky v Česku - jak dále snižovat  závislost na fosilních palivech?
1557623381427159,Café Evropa online: Automobilová doprava v Evropě – jak ji ovlivní nová legislativa EU?,Café Evropa online: Automobilová doprava v Evropě – jak ji ovlivní nová legislativa EU?
3093078180998069,Café Evropa: Budoucnost energetiky v Česku - jak dále snižovat  závislost na fosilních palivech?,Café Evropa: Budoucnost energetiky v Česku - jak dále snižovat  závislost na fosilních palivech?
1184518182261436,Migrace a klima v Česku po roce války,Migrace a klima v Česku po roce války
236191168878901,EU-Pacific Talks: Be small and beautiful - future of nuclear energy?,EU-Pacific Talks: Be small and beautiful - future of nuclear energy?
232479915831542,Café Evropa: Evropská památka obětem šoa a boj proti antisemitismu,Café Evropa: Evropská památka obětem šoa a boj proti antisemitismu
1555439008301350,,
1566513980508925,Café Evropa online: Vztahy EU a Číny – promění současné krize vztah dvou velmocí?,Café Evropa online: Vztahy EU a Číny – promění současné krize vztah dvou velmocí?
974247400625648,Café Evropa online: Petr Pavel & Věra Jourová & Vitalij Usatyj: Rok po ruském útoku na Ukrajinu ,Café Evropa online: Petr Pavel & Věra Jourová & Vitalij Usatyj: Rok po ruském útoku na Ukrajinu 
917762032750526,EU-Pacific Talks: Trade relations with the Indo-pacific,EU-Pacific Talks: Trade relations with the Indo-pacific
744668293545884,Evropa v zajetí krizí – co dál?,Evropa v zajetí krizí – co dál?
856354482316615,EU-Pacific Talks: Europe and the Indo-Pacific: Migration and demographic changes,EU-Pacific Talks: Europe and the Indo-Pacific: Migration and demographic changes
707021154313623,Stáže - únor 2023,europeum.org
1125638304764128,Job Offer: Research Fellow in Green Europe Programme,europeum.org
503187694983659,,
