ad_id,country,age_range,male,female,unknown
1320708019265746,CZ,65+,11.0,17.0,1.0
1266374447684522,CZ,18-24,10.0,2.0,
1266374447684522,CZ,25-34,22.0,8.0,
1266374447684522,CZ,35-44,92.0,21.0,1.0
1266374447684522,CZ,45-54,169.0,69.0,1.0
1266374447684522,CZ,55-64,181.0,198.0,
1266374447684522,CZ,65+,192.0,362.0,
383276704824568,CZ,25-34,46.0,15.0,1.0
383276704824568,CZ,35-44,124.0,30.0,2.0
383276704824568,CZ,65+,305.0,419.0,2.0
383276704824568,CZ,55-64,241.0,233.0,3.0
383276704824568,CZ,45-54,250.0,99.0,2.0
383276704824568,CZ,18-24,14.0,7.0,
386332784348474,CZ,25-34,228.0,113.0,1.0
386332784348474,CZ,45-54,865.0,513.0,12.0
386332784348474,CZ,65+,2254.0,3643.0,20.0
386332784348474,CZ,55-64,1538.0,1551.0,12.0
386332784348474,CZ,18-24,88.0,61.0,4.0
386332784348474,CZ,35-44,387.0,185.0,9.0
386202991251134,CZ,35-44,524.0,111.0,7.0
386202991251134,CZ,45-54,1425.0,469.0,12.0
386202991251134,CZ,65+,2243.0,2939.0,16.0
386202991251134,CZ,55-64,1919.0,1270.0,10.0
386202991251134,CZ,18-24,84.0,18.0,2.0
386202991251134,CZ,25-34,243.0,73.0,
1191519848725687,CZ,18-24,6.0,,
1191519848725687,CZ,25-34,29.0,2.0,1.0
1191519848725687,CZ,35-44,64.0,13.0,
1191519848725687,CZ,45-54,132.0,49.0,1.0
1191519848725687,CZ,55-64,125.0,119.0,1.0
1191519848725687,CZ,65+,133.0,243.0,2.0
507694258647859,CZ,18-24,15.0,,
507694258647859,CZ,25-34,57.0,5.0,
507694258647859,CZ,35-44,112.0,8.0,
507694258647859,CZ,45-54,161.0,34.0,
507694258647859,CZ,55-64,161.0,79.0,1.0
507694258647859,CZ,65+,122.0,154.0,1.0
1046879547098956,CZ,65+,209.0,292.0,2.0
1046879547098956,CZ,55-64,238.0,212.0,1.0
1046879547098956,CZ,45-54,457.0,204.0,6.0
1046879547098956,CZ,35-44,271.0,63.0,2.0
1046879547098956,CZ,25-34,197.0,39.0,
1046879547098956,CZ,18-24,56.0,10.0,
1259808391702951,CZ,18-24,3.0,1.0,
1259808391702951,CZ,25-34,3.0,2.0,1.0
1259808391702951,CZ,35-44,29.0,6.0,
1259808391702951,CZ,45-54,49.0,22.0,
1259808391702951,CZ,55-64,89.0,72.0,1.0
1259808391702951,CZ,65+,132.0,142.0,
3733906706862113,CZ,35-44,76.0,22.0,1.0
3733906706862113,CZ,45-54,189.0,81.0,2.0
3733906706862113,CZ,65+,307.0,397.0,1.0
3733906706862113,CZ,55-64,219.0,193.0,2.0
3733906706862113,CZ,18-24,11.0,6.0,1.0
3733906706862113,CZ,25-34,21.0,16.0,
1896254104191025,CZ,18-24,1351.0,102.0,12.0
1896254104191025,CZ,45-54,6946.0,942.0,28.0
1896254104191025,CZ,65+,2644.0,1593.0,16.0
1896254104191025,CZ,55-64,3859.0,1145.0,12.0
1896254104191025,CZ,35-44,6756.0,466.0,32.0
1896254104191025,CZ,25-34,5041.0,305.0,21.0
1071187774370065,CZ,18-24,1089.0,170.0,12.0
1071187774370065,CZ,45-54,9006.0,3134.0,54.0
1071187774370065,CZ,65+,4397.0,5385.0,35.0
1071187774370065,CZ,55-64,5803.0,4057.0,35.0
1071187774370065,CZ,35-44,6842.0,1449.0,42.0
1071187774370065,CZ,25-34,4719.0,795.0,25.0
3324086937886449,CZ,18-24,1449.0,1081.0,43.0
3324086937886449,CZ,45-54,3442.0,2089.0,31.0
3324086937886449,CZ,65+,693.0,1150.0,7.0
3324086937886449,CZ,55-64,1694.0,1647.0,11.0
3324086937886449,CZ,35-44,3864.0,1625.0,22.0
3324086937886449,CZ,25-34,3833.0,1473.0,37.0
496275436475010,CZ,18-24,86.0,55.0,4.0
496275436475010,CZ,45-54,674.0,244.0,4.0
496275436475010,CZ,65+,782.0,1029.0,6.0
496275436475010,CZ,55-64,652.0,551.0,3.0
496275436475010,CZ,35-44,301.0,91.0,3.0
496275436475010,CZ,25-34,140.0,50.0,5.0
1553924778896369,CZ,18-24,103.0,90.0,4.0
1553924778896369,CZ,35-44,389.0,212.0,6.0
1553924778896369,CZ,65+,725.0,1233.0,3.0
1553924778896369,CZ,55-64,620.0,675.0,3.0
1553924778896369,CZ,45-54,742.0,434.0,7.0
1553924778896369,CZ,25-34,275.0,154.0,
1278250943333203,CZ,25-34,221.0,229.0,1.0
1278250943333203,CZ,45-54,670.0,483.0,6.0
1278250943333203,CZ,65+,796.0,1235.0,4.0
1278250943333203,CZ,55-64,632.0,616.0,3.0
1278250943333203,CZ,18-24,59.0,64.0,1.0
1278250943333203,CZ,35-44,418.0,324.0,4.0
1736450150434865,CZ,65+,2443.0,3748.0,21.0
1736450150434865,CZ,55-64,2345.0,2353.0,16.0
1736450150434865,CZ,45-54,2422.0,1681.0,20.0
1736450150434865,CZ,35-44,1663.0,1137.0,18.0
1736450150434865,CZ,25-34,1220.0,1142.0,12.0
1736450150434865,CZ,18-24,582.0,518.0,17.0
825328716250609,CZ,18-24,70.0,39.0,3.0
825328716250609,CZ,45-54,1130.0,1168.0,7.0
825328716250609,CZ,65+,1114.0,2289.0,8.0
825328716250609,CZ,55-64,1183.0,1869.0,10.0
825328716250609,CZ,35-44,475.0,374.0,6.0
825328716250609,CZ,25-34,151.0,124.0,3.0
1507205550163221,CZ,18-24,12.0,3.0,1.0
1507205550163221,CZ,45-54,343.0,133.0,2.0
1507205550163221,CZ,65+,539.0,754.0,1.0
1507205550163221,CZ,55-64,424.0,402.0,6.0
1507205550163221,CZ,35-44,113.0,41.0,2.0
1507205550163221,CZ,25-34,34.0,12.0,1.0
2263693380676133,CZ,18-24,1533.0,221.0,10.0
2263693380676133,CZ,45-54,5120.0,1360.0,15.0
2263693380676133,CZ,65+,2205.0,2704.0,17.0
2263693380676133,CZ,55-64,3076.0,1944.0,5.0
2263693380676133,CZ,35-44,5263.0,704.0,26.0
2263693380676133,CZ,25-34,4909.0,531.0,26.0
8274909049263142,CZ,18-24,797.0,184.0,7.0
8274909049263142,CZ,45-54,3020.0,1074.0,17.0
8274909049263142,CZ,65+,1311.0,1854.0,8.0
8274909049263142,CZ,55-64,1829.0,1318.0,9.0
8274909049263142,CZ,35-44,2980.0,583.0,24.0
8274909049263142,CZ,25-34,2594.0,430.0,14.0
3734692053451325,CZ,18-24,28.0,7.0,
3734692053451325,CZ,45-54,538.0,196.0,4.0
3734692053451325,CZ,65+,718.0,1022.0,3.0
3734692053451325,CZ,55-64,554.0,529.0,6.0
3734692053451325,CZ,35-44,211.0,65.0,3.0
3734692053451325,CZ,25-34,87.0,39.0,2.0
865034878919506,CZ,18-24,126.0,55.0,2.0
865034878919506,CZ,45-54,1062.0,318.0,4.0
865034878919506,CZ,65+,2015.0,1630.0,10.0
865034878919506,CZ,55-64,1360.0,613.0,16.0
865034878919506,CZ,35-44,512.0,168.0,4.0
865034878919506,CZ,25-34,299.0,148.0,4.0
8266502966740936,CZ,25-34,240.0,41.0,1.0
8266502966740936,CZ,45-54,1776.0,301.0,7.0
8266502966740936,CZ,65+,1951.0,2002.0,6.0
8266502966740936,CZ,55-64,2064.0,960.0,11.0
8266502966740936,CZ,35-44,759.0,66.0,1.0
8266502966740936,CZ,18-24,70.0,20.0,
1664427497656714,CZ,18-24,10.0,7.0,1.0
1664427497656714,CZ,45-54,320.0,116.0,3.0
1664427497656714,CZ,65+,420.0,607.0,1.0
1664427497656714,CZ,55-64,353.0,317.0,4.0
1664427497656714,CZ,35-44,109.0,36.0,4.0
1664427497656714,CZ,25-34,42.0,12.0,
1036344141558955,CZ,25-34,132.0,91.0,3.0
1036344141558955,CZ,45-54,440.0,470.0,6.0
1036344141558955,CZ,65+,506.0,1443.0,4.0
1036344141558955,CZ,55-64,440.0,892.0,6.0
1036344141558955,CZ,18-24,35.0,21.0,2.0
1036344141558955,CZ,35-44,232.0,162.0,3.0
885917636743880,CZ,18-24,46.0,19.0,1.0
885917636743880,CZ,45-54,722.0,396.0,5.0
885917636743880,CZ,65+,856.0,1241.0,3.0
885917636743880,CZ,55-64,831.0,769.0,6.0
885917636743880,CZ,35-44,257.0,99.0,3.0
885917636743880,CZ,25-34,75.0,34.0,1.0
2942346305918652,CZ,45-54,89.0,45.0,1.0
2942346305918652,CZ,55-64,134.0,147.0,1.0
2942346305918652,CZ,18-24,9.0,1.0,
2942346305918652,CZ,25-34,15.0,9.0,
2942346305918652,CZ,35-44,34.0,12.0,
2942346305918652,CZ,65+,159.0,261.0,
503382952648030,CZ,18-24,10.0,2.0,
503382952648030,CZ,25-34,30.0,10.0,
503382952648030,CZ,35-44,96.0,22.0,3.0
503382952648030,CZ,45-54,234.0,72.0,2.0
503382952648030,CZ,55-64,268.0,250.0,2.0
503382952648030,CZ,65+,328.0,481.0,
3603860143211432,CZ,55-64,199.0,230.0,1.0
3603860143211432,CZ,18-24,11.0,3.0,
3603860143211432,CZ,25-34,25.0,14.0,
3603860143211432,CZ,35-44,75.0,38.0,
3603860143211432,CZ,45-54,150.0,123.0,2.0
3603860143211432,CZ,65+,192.0,367.0,
